X,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,ANO_FIM_2G,ANO_IN_GRAD,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,NT_GER,NT_FG,NT_CE,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
40,2014,2564,10002,10028,2402,13405,1,2503704,25,2,22,2009,2010,1,0,0,1,1,67,67.7,66.7,A,D,A,B,B,B,D,A,A,A,A,A,F,A,A,25,A,A,B,C,A,C,C,E,E,A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,3,3,3,4,4,5,4,5,3,2,4,5,5,5,4,4,4,4,4,3,5,4,4,4,4,A,A,B,C,A,A,C,A,A,B,B,B,C,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
41,2014,2564,10002,10028,2402,13405,1,2503704,25,2,25,2007,2008,0,0,1,1,1,38.8,57.2,32.6,A,A,A,B,B,B,E,A,B,A,A,A,A,A,A,25,A,A,B,C,B,C,C,E,H,F,6,5,6,6,6,4,6,6,5,5,6,5,5,4,5,5,5,5,5,4,5,6,5,5,5,5,4,5,3,4,3,5,5,6,5,5,5,2,2,5,5,4,D,F,B,D,A,C,D,A,A,C,C,C,D,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
42,2014,2564,10002,10028,2402,13405,1,2503704,25,2,24,2008,2009,1,0,0,1,1,15.6,13.7,16.2,A,A,A,B,B,B,H,A,B,A,A,E,F,A,A,23,A,A,B,C,A,D,C,E,H,I,6,6,6,6,4,5,6,6,6,4,6,6,5,3,6,6,6,5,5,6,6,4,5,6,6,1,1,6,6,6,6,5,4,5,5,5,5,5,5,6,1,4,A,J,I,I,A,A,D,B,A,A,A,A,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
43,2014,2564,10002,10028,2402,13405,1,2503704,25,2,35,1997,2010,1,0,0,1,1,50.4,79.4,40.7,B,C,A,B,B,C,D,A,A,B,A,F,F,A,F,23,A,A,B,A,B,C,C,E,E,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,6,6,6,6,6,6,6,6,5,3,4,4,6,6,4,A,A,B,C,A,B,D,B,C,A,A,A,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
44,2014,2564,10002,10028,2402,13405,1,2503704,25,2,24,2009,2010,1,0,0,1,1,25.1,44.1,18.7,A,C,A,A,B,B,D,A,A,A,A,F,F,A,A,25,A,A,A,A,B,B,D,E,A,A,6,6,6,6,6,6,6,6,6,6,6,6,6,3,6,6,6,8,5,6,6,6,6,6,5,7,7,6,6,4,5,5,6,6,6,3,6,5,8,6,6,6,D,A,B,D,A,A,D,B,B,B,B,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
45,2014,2564,10002,10028,2402,13405,1,2503704,25,2,34,2001,2009,0,0,1,1,1,68.9,83.7,63.9,A,A,A,B,B,B,E,A,C,C,A,A,C,A,A,25,A,A,A,A,A,E,D,E,E,F,6,5,6,5,6,6,6,6,6,6,5,5,5,4,4,6,6,6,3,8,4,7,6,6,6,1,1,6,6,4,6,4,3,4,5,5,4,3,4,6,6,6,A,A,B,C,A,C,C,A,A,B,C,B,C,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
46,2014,2564,10002,10028,2402,13405,1,2503704,25,2,25,2007,2008,0,0,1,1,1,52.2,82.1,42.2,A,A,A,D,C,B,C,B,C,E,A,A,A,A,A,25,A,A,B,C,A,E,B,A,E,I,6,5,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,5,6,6,6,6,6,5,1,4,5,5,6,6,5,4,5,7,7,4,4,6,6,5,B,B,B,C,A,B,C,A,A,A,B,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
47,2014,2564,10002,10028,2402,13405,1,2503704,25,2,34,2008,2009,0,0,1,1,1,30.7,62.1,20.2,A,A,A,B,B,B,E,A,A,A,H,A,A,A,A,25,A,A,B,C,B,B,C,E,H,F,5,5,5,5,7,5,6,6,6,6,5,5,5,5,5,6,6,6,4,5,5,5,6,5,6,1,1,6,6,6,6,6,6,6,5,4,4,4,4,6,5,5,A,B,H,C,A,A,C,D,A,A,B,B,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
48,2014,2564,10002,10028,2402,13405,1,2503704,25,2,27,2004,2008,0,0,1,1,1,51.9,56.5,50.3,A,A,A,B,B,B,C,A,D,D,A,A,F,A,A,23,A,A,B,C,A,D,C,E,E,F,6,6,6,5,6,6,6,6,6,6,5,5,6,6,6,5,6,6,6,8,6,5,6,6,6,8,7,6,5,6,5,5,6,6,6,5,5,4,4,5,6,6,A,A,E,C,A,A,D,A,C,A,B,A,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
49,2014,2564,10002,10028,2402,13405,1,2503704,25,2,40,2008,2009,0,0,1,1,1,39.6,66.4,30.6,B,A,A,A,B,C,C,A,F,E,A,F,F,A,A,25,A,A,C,A,A,C,B,E,C,A,7,6,6,6,6,6,6,6,6,6,6,4,6,6,4,6,6,6,6,7,6,3,6,6,6,3,3,6,6,3,6,6,1,3,6,6,6,1,1,6,6,6,B,E,I,I,A,C,F,B,A,B,C,C,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
50,2014,2564,10002,10028,2402,13405,1,2503704,25,2,25,2008,2009,1,0,0,1,1,33.1,46.7,28.6,A,A,A,B,C,B,G,A,C,D,A,A,A,A,A,25,A,A,B,D,A,E,E,E,E,F,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,A,A,B,D,A,A,C,D,C,A,A,A,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
53,2014,2564,10002,10028,2402,13405,1,2503704,25,2,26,2005,2007,0,0,1,1,1,45.2,66.6,38,B,C,A,B,D,C,C,A,E,E,A,A,A,A,A,23,A,A,B,K,A,C,B,E,E,F,6,6,6,6,6,6,6,6,6,6,5,5,6,5,6,6,6,5,6,8,6,6,6,6,5,8,8,5,6,6,6,6,5,6,5,6,6,6,8,6,4,4,B,A,I,I,A,B,C,C,A,C,B,C,C,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
54,2014,2564,10002,10028,2402,13405,1,2503704,25,2,31,2007,2008,1,0,0,1,1,51.8,63.1,48,E,A,A,D,D,C,B,B,C,C,A,A,D,A,A,25,A,A,D,H,A,C,B,E,E,A,2,2,1,2,1,1,1,1,1,1,1,1,3,2,2,2,4,4,5,8,1,1,5,1,1,8,8,1,3,2,3,5,1,5,6,7,7,1,1,2,2,8,A,D,B,D,A,A,D,C,A,C,D,D,C,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
55,2014,2564,10002,10028,2402,13405,1,2503704,25,2,27,2009,2010,1,0,0,1,1,29.7,29.3,29.8,A,A,A,A,A,B,D,A,B,A,A,A,F,A,A,25,A,A,A,A,B,B,C,E,A,A,6,6,6,6,6,6,6,6,6,6,6,6,6,8,5,6,6,3,6,6,6,6,6,6,6,7,7,6,6,4,4,6,6,3,5,7,6,4,8,6,6,2,D,G,I,I,A,A,D,B,E,A,B,C,C,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
56,2014,2564,10002,10028,2402,13405,1,2503704,25,2,32,2003,2007,0,0,1,1,1,43.6,55.8,39.5,B,A,A,B,B,C,B,B,E,E,A,A,A,A,A,25,A,A,A,C,B,B,B,E,A,A,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,5,6,5,5,6,8,7,5,6,6,6,6,6,6,6,6,6,5,5,6,6,6,A,G,I,I,A,C,D,B,A,B,B,D,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
57,2014,2564,10002,10028,2402,13405,1,2503704,25,2,22,2008,2010,1,0,0,1,1,23.1,43.8,16.2,A,C,A,A,E,B,F,B,D,E,A,F,F,A,A,23,A,A,A,K,B,A,B,E,A,A,1,1,1,1,4,5,1,1,4,1,1,1,1,1,1,1,6,6,6,5,1,1,2,6,1,1,1,6,2,2,1,2,2,2,2,1,1,1,1,2,2,2,B,F,B,C,A,B,C,C,C,C,D,D,D,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
58,2014,2564,10002,10028,2402,13405,1,2503704,25,2,23,2008,2009,0,0,1,1,1,36.4,56,29.8,A,A,A,B,D,B,D,D,D,C,A,A,A,A,A,25,A,A,A,A,A,B,C,E,E,C,6,6,6,5,6,5,6,6,6,6,5,6,6,6,5,6,6,6,6,4,5,6,6,6,5,4,1,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,D,A,H,D,A,A,D,C,C,A,A,A,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
59,2014,2564,10002,10028,2402,13405,1,2503704,25,2,25,2008,2009,0,0,1,1,1,47.8,66.5,41.5,A,C,A,A,A,B,B,A,B,A,A,A,F,A,A,25,A,A,B,C,A,E,C,E,H,A,4,8,4,4,4,2,5,5,5,4,3,4,4,2,4,3,3,4,2,1,4,4,4,4,4,1,1,2,3,4,4,3,3,3,2,3,3,2,1,4,3,3,D,F,I,I,A,A,D,B,E,A,B,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
60,2014,2564,10002,10028,2402,13405,1,2503704,25,2,28,2004,2008,0,0,1,1,1,47.5,59.6,43.5,A,A,A,B,B,B,B,A,B,A,A,A,A,A,A,25,A,A,A,B,B,D,C,E,E,A,6,6,6,6,6,6,6,6,6,6,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,4,1,5,6,3,5,6,5,6,6,6,6,4,6,6,6,6,A,F,I,I,A,C,F,C,A,B,B,B,D,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
61,2014,2564,10002,10028,2402,13405,1,2503704,25,2,23,2009,2010,1,0,0,1,1,40,57.7,34.1,A,A,A,B,B,B,C,B,B,A,A,A,A,A,A,99,A,A,B,C,B,C,B,E,E,A,5,5,5,6,6,6,6,6,6,5,4,5,5,3,5,5,6,6,5,5,4,4,6,6,6,4,2,3,5,5,5,6,6,6,3,5,4,5,3,6,5,5,A,A,B,C,A,C,D,B,C,B,C,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
62,2014,2564,10002,10028,2402,13405,1,2503704,25,2,26,2007,2008,0,0,1,1,1,23.1,51.2,13.7,B,A,A,B,B,C,D,A,A,A,A,A,A,A,A,25,A,A,D,C,B,D,B,E,G,A,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,A,A,H,F,A,A,C,B,A,A,B,A,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
63,2014,2564,10002,10028,2402,13405,1,2503704,25,2,22,2009,2010,1,0,0,1,1,24.3,40.9,18.7,A,A,A,B,D,B,C,A,B,A,A,A,A,A,A,25,D,A,B,C,B,C,C,E,A,A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,3,4,4,4,4,4,5,5,5,A,E,I,I,A,A,C,A,A,B,B,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
64,2014,2564,10002,10028,2402,13405,1,2503704,25,2,28,2003,2009,0,0,1,1,1,81,66.1,85.9,A,C,A,B,B,B,C,A,E,D,A,A,A,A,A,25,A,A,B,C,A,B,B,D,E,C,6,4,5,4,6,5,6,6,6,6,6,5,6,3,4,6,4,6,5,2,3,4,6,2,6,1,1,3,6,6,6,6,4,5,5,1,1,4,3,6,4,4,A,F,I,C,A,B,C,B,A,A,A,D,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
65,2014,2564,10002,10028,2402,13405,1,2503704,25,2,26,2006,2010,1,0,0,1,1,34.3,46.4,30.3,B,A,A,D,E,C,B,B,C,D,A,A,A,A,A,25,B,A,B,C,A,B,B,E,A,F,6,6,4,5,6,6,6,6,6,6,5,6,4,4,3,6,2,4,6,4,6,6,6,6,4,1,1,1,5,4,6,2,6,6,5,5,3,5,4,6,5,6,A,A,B,D,A,A,D,C,A,A,A,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
66,2014,2564,10002,10028,2402,13405,1,2503704,25,2,22,2010,2011,1,0,0,1,1,65.5,75.4,62.2,A,C,A,B,D,B,C,B,E,E,A,E,F,A,C,23,A,A,B,H,A,D,B,E,E,F,6,6,6,5,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,5,5,6,6,7,5,4,6,5,6,6,5,5,6,5,4,4,4,4,6,5,6,A,A,F,D,A,A,C,A,A,B,B,A,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
67,2014,2564,10002,10028,2402,13405,1,2503704,25,2,22,2008,2010,0,0,1,1,1,53.3,63.6,49.8,A,C,A,D,D,B,F,B,C,D,A,A,A,A,A,25,A,A,D,I,B,E,B,E,H,F,6,6,4,3,6,4,6,6,5,5,5,6,6,5,6,6,4,4,2,2,4,2,3,6,3,3,1,4,4,4,5,3,4,3,4,3,3,2,2,6,2,3,A,B,B,D,A,B,D,C,D,B,B,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
68,2014,2564,10002,10028,2402,13405,1,2503704,25,2,22,2010,2011,1,0,0,1,1,26.3,42.9,20.7,A,C,A,B,C,B,H,A,A,A,A,A,F,A,A,25,A,A,B,C,A,C,C,E,C,F,6,6,5,4,5,6,6,5,5,5,5,5,5,5,6,6,6,6,2,4,5,5,5,6,5,8,8,6,6,6,6,5,5,6,5,5,5,4,4,5,3,2,A,B,H,A,A,B,C,C,A,C,B,A,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
69,2014,2564,10002,10028,2402,13405,1,2503704,25,2,22,2010,2011,1,0,0,1,1,25.3,49.6,17.2,A,C,A,A,A,B,C,A,B,A,A,A,A,A,A,25,A,A,B,C,B,C,B,E,H,A,6,6,8,6,6,6,6,6,6,6,8,8,8,8,6,6,6,2,8,8,6,2,6,6,8,2,2,2,6,6,6,6,8,6,2,8,8,6,6,6,6,6,D,J,I,I,A,A,C,A,A,B,C,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
70,2014,2564,10002,10028,2402,13405,1,2503704,25,2,21,2010,2011,1,0,0,1,1,44.4,72.8,34.9,A,B,A,B,B,B,D,A,A,A,A,F,F,A,D,25,A,A,D,A,B,B,C,E,G,A,5,4,3,5,6,6,6,6,5,5,4,4,4,4,6,5,5,4,5,5,5,4,5,6,5,3,1,4,4,5,5,5,5,6,5,5,7,4,4,5,5,6,A,J,I,I,A,B,C,A,C,B,B,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
71,2014,2564,10002,10028,2402,13405,1,2503704,25,2,32,2003,2009,0,0,1,1,1,36,58.9,28.3,A,A,A,A,D,B,D,A,A,A,A,E,A,A,A,25,A,A,B,C,B,B,C,E,A,A,5,6,6,4,4,3,6,6,4,4,5,5,4,2,4,4,4,4,6,4,8,8,3,5,5,1,1,2,2,5,5,8,5,4,4,4,4,4,3,4,2,3,D,F,I,I,A,A,D,A,E,B,B,C,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
73,2014,2564,10002,10028,2402,13405,1,2503704,25,2,26,2007,2009,0,0,1,1,1,34.1,55.1,27.1,B,C,A,A,C,C,C,B,D,C,A,A,A,A,C,25,A,C,B,C,A,B,B,E,A,F,4,6,5,6,6,6,5,6,6,5,6,6,6,6,6,6,6,6,5,4,6,6,6,5,4,2,8,5,6,5,6,6,5,6,6,4,4,4,6,5,5,4,A,A,A,B,A,C,D,D,A,B,B,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
74,2014,2564,10002,10028,2402,13405,1,2503704,25,2,29,2007,2008,0,0,1,1,1,17.4,29.8,13.2,B,B,A,A,A,C,C,A,E,A,A,A,A,A,A,25,A,A,B,A,B,C,D,E,H,A,6,8,6,6,6,6,6,8,8,6,6,6,6,8,6,6,6,8,6,8,6,6,6,6,6,8,8,8,6,6,6,6,6,6,6,6,6,6,8,6,8,6,A,B,B,B,A,B,D,A,A,A,A,A,A,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
75,2014,2564,10002,10028,2402,13405,1,2503704,25,2,27,2005,2009,0,0,1,1,1,25.5,35.4,22.2,A,C,A,B,B,D,A,A,B,A,A,F,F,A,A,25,A,A,G,K,B,B,C,E,H,A,6,7,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,D,J,I,I,A,B,C,A,A,C,C,C,D,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
76,2014,2564,10002,10028,2402,13405,1,2503704,25,2,28,2007,2011,1,0,0,1,1,18.6,43.9,10.1,A,B,A,B,B,D,F,A,A,A,A,E,F,A,A,23,A,A,B,C,A,C,E,E,E,C,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,2,6,1,1,6,6,1,6,1,6,1,6,6,6,1,6,A,A,B,B,A,A,C,A,A,B,A,C,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
77,2014,2564,10002,10028,2402,13405,1,2503704,25,2,35,2008,2009,0,0,1,1,1,40.7,62.8,33.3,C,B,A,B,B,C,B,A,F,E,A,A,A,A,A,25,A,E,A,H,B,C,B,E,H,A,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,5,5,6,6,6,6,6,5,6,5,6,6,5,6,6,5,6,B,E,H,C,A,C,D,E,A,B,B,B,B,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
